Date,ABOT,ACPL,ADMM,AGIL,AGTL
16/12/2016,0.01887594,0,0,-0.002097797,-0.0114
19/12/2016,-0.006478921,0,0,-0.020389269,-0.0043
20/12/2016,-0.009256889,0,-0.025372566,0,-0.0101
21/12/2016,-0.021466249,-0.003294561,-0.013705217,0.00531407,-0.0121
22/12/2016,-0.003792789,-0.027028025,0,-0.005584349,-0.0122
23/12/2016,-0.007571193,-0.013409284,0,0.009646228,-0.0099
26/12/2016,0.001501126,0.012882271,0,0.013591536,0.028
27/12/2016,0.00531407,0,0,0.010353228,0.0011
28/12/2016,0.009040622,0.012679714,0,-0.002995504,-0.0143
29/12/2016,0.004309258,0.037589257,0,0.013287505,0.0057
30/12/2016,0.010151177,0.016027078,0,0.032517505,0.0011
01/02/2017,-0.007471945,-0.012224664,0,0.010353228,-0.0011
01/03/2017,-0.009554067,0.023778301,-0.008364819,-0.004589436,-0.0038
01/04/2017,-0.012619695,0.0010005,0.00140098,-0.013803841,-0.0054
01/05/2017,-0.009256889,-0.006975557,0.032104581,-0.000299955,-0.006
01/06/2017,0.011971087,0.00451014,0.00140098,-0.014001061,-0.0043
01/09/2017,-0.014099656,-0.011137514,0.005414606,0,0.0025
01/10/2017,-0.000299955,0.02829285,0.008032086,-0.005584349,-0.0002
01/11/2017,0.013287505,-0.003394227,0.04938051,-0.001498876,0.0488
01/12/2017,0.010555318,0.008838834,0.005113027,-0.00448989,-0.013
13/01/2017,-0.003792789,-0.01803538,-0.029069122,-0.005683786,0.013
16/01/2017,0.037796795,-0.004091606,-0.015577397,-0.036323865,-0.0009
17/01/2017,-0.015675835,-0.012718428,0.022448254,-0.048580311,-0.0106
18/01/2017,0.019283572,0.017755793,0.031072992,0.022550504,0.0021
19/01/2017,0.050010328,0.026648897,-0.038922281,-0.006379564,0.0175
20/01/2017,0.035723276,0.000300045,-0.007868877,-0.007372687,0.0169
23/01/2017,0.042060497,0.013591536,0.028910011,0.000300045,-0.0092
24/01/2017,0.013490182,0.012477199,0,-0.005186503,-0.0106
25/01/2017,-0.007471945,0.015316108,0.023061907,0.001300845,0.0038
26/01/2017,-0.024397451,0.026340948,0.048751071,0.009747197,0.0049
27/01/2017,0.006018036,-0.030330512,0.047702844,0.007125265,-0.0169
30/01/2017,-0.048294842,-0.008364819,-0.029554466,-0.021172645,-0.0299
31/01/2017,-0.034684222,-0.028486389,-0.028097706,0.002603383,-0.0181
02/01/2017,0.015519191,-0.016364621,0.012072289,0.026443588,0.0359
02/02/2017,0.021937157,0.050220351,0.00120072,-0.017544275,0.0488
02/03/2017,-0.008662265,0.000300045,-0.039306635,-0.018133572,0.0012
02/06/2017,-0.01803538,-0.009554067,0.016128685,-0.000699755,0
02/07/2017,0.050010328,0.000900405,0.014605635,-0.013902456,-0.012
02/08/2017,-0.024982637,0.003004505,-0.034877266,-0.013014568,-0.0136
02/09/2017,-0.011730653,-0.018918751,0.012477199,-0.002696358,-0.0038
02/10/2017,-0.013606582,-0.008563126,-0.012323437,0.020405401,-0.009
13/02/2017,0.011667541,0.006823172,0.00120072,-0.025957167,0.0076
14/02/2017,-0.008662265,-0.011038622,-0.004987521,-0.006478921,-0.0214
15/02/2017,-0.026638758,0,-0.004987521,-0.000299955,-0.0184
16/02/2017,0.010858531,0.039770484,0,-0.000299955,0.0144
17/02/2017,-0.007174142,0,0.040186475,0.000300045,-0.0095
20/02/2017,0.010959621,-0.016167874,-0.012125882,-0.026151956,-0.0117
21/02/2017,-0.002397122,-0.000299955,0,-0.017347764,-0.0128
22/02/2017,-0.009752136,-0.002995504,-0.034201443,-0.006478921,-0.0257
23/02/2017,0.001501126,0,-0.049341142,-0.049246071,-0.0086
24/02/2017,-0.001099395,0.021937157,-0.050576196,0.047598079,-0.0148
27/02/2017,-0.012915865,0,0.016840224,-0.0316871,-0.0072
28/02/2017,0.028087212,-0.007471945,0.009646228,0.008233712,0.019
03/01/2017,-0.004987521,-0.002696358,-0.008166472,0.013794275,0.042
03/02/2017,0.013794275,0.002703648,0.020711568,0.009949167,0.0296
03/03/2017,-0.017052924,0.013794275,-0.008067283,0.021426316,0.0168
03/06/2017,0.004610596,-0.013606582,-0.034008264,0.046655665,-0.0181
03/07/2017,-0.004788498,-0.039018384,0.014098459,-0.019409169,0.0092
03/08/2017,-0.00019998,0,0.050010328,-0.000699755,0.0028
03/09/2017,-0.000499875,-0.003394227,0.050220351,-0.008364819,-0.0133
03/10/2017,-0.008761393,-0.035456166,0.049170655,-0.008067283,-0.017
13/03/2017,-0.005982036,-0.03246144,0.050430416,-0.004191192,-0.0064
14/03/2017,-0.030524427,-0.005385446,0.050325378,-0.012027089,-0.0304
15/03/2017,0.0010005,0.012173501,0.001100605,-0.000699755,-0.0134
16/03/2017,-0.011829475,0.015316108,-0.009752136,-0.006081433,-0.0026
17/03/2017,0.011364086,0.009545268,0.050535464,0.005816853,0.0091
20/03/2017,0.001901806,0.008838834,0.009444319,-0.007174142,0.0232
21/03/2017,0.010555318,0.015214581,-0.00826565,0.007225982,0.0049
22/03/2017,-0.002097797,0.003205125,-0.028194891,0,0.0195
24/03/2017,-0.005484903,0.010454268,0,0.003606488,0.0144
27/03/2017,-0.004788498,-0.010642959,-0.028972024,0.027881615,-0.0141
28/03/2017,-0.008067283,0,-0.023226025,-0.006578268,-0.0027
29/03/2017,-0.000299955,-0.017446025,-0.019213031,-0.006975557,0.0092
30/03/2017,-0.007868877,-0.003194885,-0.012718428,-0.006379564,-0.0221
31/03/2017,0.004811538,0.018162976,0.035102028,0.000700245,0.0087
04/03/2017,0.00060018,0,-0.001099395,0.009949167,0.0333
04/04/2017,-0.010642959,0,0,-0.002796084,-0.0082
04/05/2017,0.01075745,-0.014001061,-0.01587268,-0.00139902,-0.0148
04/06/2017,0.021222052,-0.002297357,-0.043715676,-0.016561328,-0.0146
04/07/2017,-0.020291304,0.001300845,0.045714099,0.009646228,0.0312
04/10/2017,0.030660645,0,-0.011532979,-0.001798381,0.0032
04/11/2017,0.031485504,0.003205125,-0.02673609,0.019283572,-0.0013
04/12/2017,0.012375956,0,-0.044193699,0.026956938,0.0114
13/04/2017,-0.018231753,0,0.028704249,-0.0030952,-0.0097
14/04/2017,0.007225982,0.005816853,0,-0.014986567,0.0054
17/04/2017,-0.025859758,-0.008662265,0,-0.02673609,-0.0377
18/04/2017,-0.005186503,0.021017828,0,-0.026346706,-0.0134
19/04/2017,-0.009355958,0,0,0.014301299,0.0344
20/04/2017,0.014808576,0.043937895,0.018264798,0.038627365,0.0197
21/04/2017,0.047283847,0,-0.022639785,0.026751567,0.0357
24/04/2017,-0.009752136,-0.027806091,0.012173501,0.050010328,0.0489
25/04/2017,-0.015282026,0.008132894,-0.01084081,0.049905332,0.0174
26/04/2017,-0.012224664,0,0.050010328,0.050010328,0.0487
27/04/2017,-0.003394227,-0.014198241,-0.024397451,0.049905332,0.0194
28/04/2017,0.006823172,0,0.02623832,0.049485454,0.0473
05/02/2017,-0.034201443,-0.014395381,0,-0.040074882,-0.0467
05/03/2017,-0.008364819,-0.011730653,-0.049911366,0.013490182,-0.0496
05/04/2017,0.009747197,0.012578452,-0.030524427,-0.014691018,0.0061
05/05/2017,0,0.005113027,0.049170655,0.009646228,0.0213
05/08/2017,-0.016364621,0,0,-0.008761393,-0.0077
05/09/2017,0.004208832,-0.008860512,-0.002397122,0.011869895,-0.0039
05/10/2017,-0.004788498,-0.016856315,0,0,-0.0008
05/11/2017,0.006118643,0.004912025,0.022857315,0.050010328,0.0073
05/12/2017,0.013388838,-0.043906914,0,0.049905332,-0.0139
15/05/2017,-0.007670431,0.024597651,-0.049436203,0.048331654,-0.0156
16/05/2017,-0.001898196,-0.016167874,0,0.033550539,-0.0088
17/05/2017,-0.011335266,0.014402734,0.002503128,0.048017202,0.0632
18/05/2017,0.006319887,-0.006578268,0,-0.027514389,-0.0145
19/05/2017,-0.008563126,0.032930595,0.018468471,-0.006478921,-0.0072
23/05/2017,0.002803924,0.020303365,0.00120072,-0.016659667,0.0057
24/05/2017,0.007125265,-0.038441622,-0.00119928,-0.011236395,-0.0003
25/05/2017,0.015316108,-0.006280197,-0.006081433,-0.015774262,-0.0002
26/05/2017,0.0010005,-0.010247137,0,0,0.0332
29/05/2017,-0.011532979,0.005716276,0,0.050010328,0.0215
30/05/2017,0.011869895,0.00924245,0,0.00020002,-0.0283
31/05/2017,-0.016364621,-0.024299886,0,-0.017347764,0.0026
06/01/2017,-0.018722515,0.021834969,-0.045149027,-0.019703302,-0.0107
06/02/2017,-0.008662265,0.011869895,0.048541342,-0.016561328,-0.0041
06/05/2017,0.002603383,-0.011730653,0,0.027984408,0.0346
06/06/2017,0.019895326,0,-0.006081433,0.036241267,0.0346
06/07/2017,0.01643357,0.005917439,0.017145322,-0.021857584,0.0487
06/08/2017,0.020915731,0.012072289,-0.03613111,0,0.024
06/09/2017,0.026854247,0,0,0,-0.025
06/12/2017,-0.013705217,-0.033331833,0,-0.050101365,-0.0488
13/06/2017,0.00060018,-0.008662265,0,-0.0009995,-0.0225
14/06/2017,-0.032945089,-0.006379564,0,0,-0.0101
15/06/2017,-0.00727342,-0.009554067,0,-0.028292067,0.015
16/06/2017,0,0,0,0.045923262,-0.0102
19/06/2017,-0.014986567,0.031588658,0,-0.046675567,-0.0308
20/06/2017,0.001901806,-0.049911366,0,-0.05000637,-0.0514
21/06/2017,0.007830499,0.004208832,0,0.046655665,0.0178
22/06/2017,0.011566379,-0.009157809,0,0,0.0179
29/06/2017,0.000300045,-0.000499875,-0.041034328,0,-0.0314
30/06/2017,0.010656379,-0.014099656,0,0.049800347,0.0072
07/03/2017,-0.038249291,-0.049436203,0.016738546,-0.048390008,-0.039
07/04/2017,-0.000299955,-0.025177621,-0.05000637,-0.050101365,0.0368
07/05/2017,-0.017249494,-0.008860512,-0.04724739,-0.008662265,-0.02
07/06/2017,0.032827307,0.008939723,-0.008463977,0,-0.0226
07/07/2017,0,0.008838834,0.045714099,0,0.0057
07/10/2017,0.012477199,0.024802591,0.049170655,0.050010328,0.0328
07/11/2017,-0.036998202,-0.048104482,0.049485454,-0.05019635,-0.0513
07/12/2017,-0.022737516,0.032104581,0,0.031072992,0.0109
13/07/2017,0.004811538,-0.034877266,0,-0.032654929,-0.0138
14/07/2017,0,0,-0.019899342,-0.046008006,0.0038
17/07/2017,0.030660645,0,-0.037960722,0.018162976,-0.0095
18/07/2017,0.000100005,0.013388838,-0.015774262,0.04602786,0.0195
19/07/2017,0,-0.005783212,-0.040074882,0.022755034,-0.001
20/07/2017,0,-0.044480397,0.00140098,0,-0.0031
21/07/2017,0,0.00120072,-0.04724739,-0.007670431,0.0034
24/07/2017,0,0.003706853,0.021937157,0,0.0063
25/07/2017,-0.023421361,0.015011558,0.011465228,-0.01084081,0.0345
26/07/2017,-0.003294561,0.002002001,-0.007074855,0.018774057,-0.0101
27/07/2017,0.032517505,-0.005584349,0.009949167,-0.025080134,0.0023
28/07/2017,0.002603383,0.006420524,0.038004375,0.017043613,0.0416
31/07/2017,-0.012619695,-0.003593528,-0.002696358,0.020609502,0.0386
08/01/2017,-0.039114477,0.00080032,-0.013606582,0.00080032,0.0456
08/02/2017,0.020609502,0,0.013794275,0.031898181,-0.0186
08/03/2017,0.002904209,0,0.006823172,-0.007372687,-0.0107
08/04/2017,0.01389566,0.011566379,0,-0.012125882,0.0015
08/07/2017,-0.004688972,-0.044289274,0,-0.012224664,0.0049
08/08/2017,-0.017052924,-0.022346533,0,-0.012125882,-0.017
08/09/2017,0.001701446,0.006823172,-0.006776932,0,0.0166
08/10/2017,0,-0.029069122,-0.00139902,-0.022542044,-0.0048
08/11/2017,0,0.020405401,-0.002696358,0,0.0001
15/08/2017,-0.042280173,-0.049721329,0,-0.040842515,-0.0477
16/08/2017,0.011869895,0.012983564,0,0.013084867,-0.0124
17/08/2017,-0.032848378,-0.022542044,0,0,-0.028
18/08/2017,-0.044958038,-0.04781887,0.030042435,-0.023226025,-0.0016
21/08/2017,-0.003992011,-0.037479582,0,-0.047437922,-0.0513
22/08/2017,-0.037287059,-0.05019635,0,0.017959364,-0.0055
23/08/2017,0.013388838,0.00310481,-0.007968085,0.008536228,0.0198
24/08/2017,-0.000899595,-0.049626297,0.046760336,-0.008166472,-0.0255
25/08/2017,0.014808576,0.025007572,-0.003792789,0.027881615,0.0095
28/08/2017,0.010858531,-0.01331062,0,-0.050101365,0.0053
29/08/2017,-0.044671482,0.008032086,0,-0.049816353,-0.0141
30/08/2017,-0.026346706,0.00531407,0,-0.05000637,-0.0416
31/08/2017,0.043937895,0.01592548,0,0.005515153,0.0097
09/05/2017,0.042790195,-0.0030952,0,0.049800347,0.0011
09/06/2017,-0.0316871,-0.002596623,0,0,-0.0099
09/07/2017,-0.00119928,-0.028874917,0,-0.049816353,-0.0339
09/08/2017,0.030351494,0.012983564,-0.008959621,0,0.0048
09/11/2017,0.017145322,0.004309258,-0.050481248,0.036655846,-0.0178
09/12/2017,-0.005783212,-0.007471945,0,-0.029845556,-0.0346
13/09/2017,0.012983564,0.008032086,0,0.030763717,0.0178
14/09/2017,0.00531407,0.002703648,0,0,-0.0025
15/09/2017,0.018774057,-0.009554067,0,-0.008959621,-0.0114
18/09/2017,0,-0.010148156,0,-0.011928287,0.0006
19/09/2017,-0.02566491,-0.016757996,0,-0.015577397,0.0429
20/09/2017,0.007427448,0.023675928,-0.019114947,0.024187894,0.024
21/09/2017,-0.006280197,0.008032086,0.005515153,0,0.0134
22/09/2017,0,-0.006975557,0.012477199,0,0.005
25/09/2017,-0.030233541,0.000500125,0,0.006319887,0.0489
26/09/2017,0.016840224,0.001100605,0,0,0.0056
27/09/2017,-0.010544018,-0.018722515,0,-0.015577397,-0.0256
28/09/2017,0.004208832,0.019079736,0,0,-0.0035
29/09/2017,0.012882271,0.001100605,0,0,-0.0068
10/02/2017,-0.001299155,-0.003194885,0,0,0.004
10/03/2017,-0.002496878,-0.034877266,-0.005484903,-0.047628415,-0.026
10/04/2017,-0.020389269,-0.026151956,0,-0.016659667,-0.026
10/05/2017,-0.00826565,0.004008011,-0.012323437,0.033860651,-0.013
10/06/2017,0,0.050010328,0,-0.020683109,0.0265
10/09/2017,0,-0.005982036,-0.04724739,0,-0.0167
10/10/2017,-0.001299155,-0.024495006,0,0.049905332,-0.0138
10/11/2017,0.009747197,-0.003394227,0,0,0.0077
10/12/2017,-0.008067283,-0.002796084,0,0.007628953,0.0004
13/10/2017,0.008132894,-0.106223916,0,-0.047437922,-0.0017
16/10/2017,0,0.039042899,0.020405401,0,0.0464
17/10/2017,-0.019507223,0.092643511,-0.028583536,-0.036516581,-0.0143
18/10/2017,0,0.004409694,0,0,-0.0016
19/10/2017,0.031898181,0.015417644,0,0.042373162,0.0163
20/10/2017,0.008939723,-0.014691018,0,0.048646201,0.0171
23/10/2017,-0.014296816,-0.026444067,-0.076514333,0,-0.007
24/10/2017,0.017552262,-0.00618082,0,-0.022053193,0.0128
25/10/2017,-0.023421361,0.018264798,0,0,0.0249
26/10/2017,-0.028583536,0.007830499,0,-0.008067283,0.0395
27/10/2017,0.00040008,-0.008364819,0.04780762,-0.049721329,0.0276
30/10/2017,-0.004390334,-0.021857584,0,0.033550539,-0.0152
31/10/2017,-0.006081433,-0.017151214,0.033447189,-0.023226025,0.0011
11/01/2017,-0.012817152,0.030866798,0.027984408,0.016636877,0.0085
11/02/2017,0,0,-0.005683786,0.000300045,-0.0088
11/03/2017,-0.00139902,-0.00059982,0,0.030351494,0.0101
11/06/2017,0.013692901,-0.005087017,0,-0.000299955,-0.0118
11/07/2017,0,0.005716276,0,0.021017828,0.0021
11/09/2017,0,-0.002796084,0,-0.001598721,0.0145
11/10/2017,0.006722495,0.005615709,-0.00139902,0.0010005,-0.0064
13/11/2017,-0.006677605,0.04226893,0,0.049800347,0.0008
14/11/2017,-0.022932949,-0.048104482,0,0.022652764,0.0043
15/11/2017,0,0.006823172,0,0.007125265,0.0003
16/11/2017,0,-0.001698556,0,0.01999732,0.0022
17/11/2017,-0.02488513,-0.021466249,-0.005783212,-0.004888015,0.0151
20/11/2017,-0.031105938,-0.006975557,-0.00727342,-0.014493937,0.0073
21/11/2017,-0.002297357,-0.005186503,0.036448536,0,0.0167
22/11/2017,0.026956938,0.022755034,0,0.020507446,0.0481
23/11/2017,-0.012718428,-0.005683786,0,0,-0.0067
24/11/2017,-0.013014568,-0.010939721,0,0,-0.0335
27/11/2017,0.02623832,0.005816853,0,0,0.0002
28/11/2017,-0.021270523,0.004610596,0,-0.023030651,-0.0692
29/11/2017,0,0.00060018,-0.00139902,0,-0.0227
30/11/2017,-0.005584349,0.008637086,0,0,0.0005
12/04/2017,-0.001798381,0,0,-0.000299955,-0.0076
12/05/2017,0.007225982,0.014199874,0.035309069,0.001801621,0.0038
12/06/2017,-0.013113262,-0.032558189,0.049065744,0,0.0328
12/07/2017,-0.03091214,-0.041226102,0,-0.030815226,-0.0229
12/08/2017,-0.006081433,0.008435379,0,0,0.0186
12/11/2017,-0.023030651,-0.020389269,0,-0.044862529,-0.0328
12/12/2017,-0.034587686,-0.0435244,-0.049341142,-0.049816353,-0.0027
13/12/2017,0.001100605,-0.007670431,0,0.025007572,0.0013
14/12/2017,0.03138236,-0.020683109,0,0.017247042,-0.0072
15/12/2017,0.034584607,-0.009851156,0,0,0.0085
18/12/2017,0,0.029321657,0,-0.020193328,-0.0085
19/12/2017,0.002002001,-0.022639785,0,0.025827906,-0.0113
20/12/2017,0,0.025827906,0,0,-0.0026
21/12/2017,0.025520204,0.047179124,-0.004091606,0.003506132,0.0081
22/12/2017,0.030248464,0.049905332,0,0.050115334,0.0298
26/12/2017,0.040498578,0.043416056,0,-0.002397122,-0.0114
27/12/2017,-0.048485164,0.008435379,0,-0.029360358,0.0125
28/12/2017,0.017450512,0.032414259,0,0,0.0208
29/12/2017,-0.002696358,-0.021661936,0,-0.007174142,-0.0136
